timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1754751600,Aug 09 2025 - 3:00pm,complete,N/A,Sokół Kleczew,Jastrzębie,N/A,3,0.00,0.00,1.25,0.25,2,1,3,2,2,0,"24,30","51",4,7,3,0,2,0,1,2,1,1,11,13,7,4,4,9,14,20,46,54,1.32,1.00,0.00,0.00,3.00,50,100,100,0,0,50,100,50,100,13.00,7.00,1.75,4.10,3.60,0.00,1.48,2.26,3.72,1.49,2.38,N/A
1754763300,Aug 09 2025 - 6:15pm,complete,70,Stal Stalowa Wola,Kalisz,N/A,3,3.00,3.00,1.44,1.06,1,0,1,1,1,0,"41","",9,5,2,0,2,0,1,1,1,1,18,5,6,0,12,5,12,14,53,47,2.14,1.99,2.19,0.64,5.00,50,100,100,50,50,50,50,100,100,20.00,1.00,1.46,3.90,5.50,1.20,1.72,2.88,5.70,1.77,1.87,N/A
1754820000,Aug 10 2025 - 10:00am,complete,N/A,ŁKS Łódź II,Chojniczanka Chojnice,N/A,3,0.00,1.00,1.00,1.50,3,1,4,0,0,0,"90'1,90'3,77","75",9,5,2,0,3,0,1,1,0,3,14,12,7,4,7,8,10,14,59,41,0.00,2.67,1.79,1.39,1.00,50,50,0,0,0,0,50,0,50,7.00,3.00,2.90,3.20,2.25,1.21,1.70,2.88,5.20,1.62,2.09,Stadion Miejski Widzewa Łódź
1754829000,Aug 10 2025 - 12:30pm,complete,N/A,Świt Skolwin,Warta Poznań,N/A,3,0.00,0.00,1.60,1.80,1,1,2,2,1,1,"26","3",9,10,3,0,1,0,1,2,1,0,14,17,3,6,11,11,14,13,39,61,1.52,1.36,1.45,1.92,3.00,50,100,100,0,0,0,50,100,100,17.00,4.00,2.22,3.25,2.78,0.00,1.95,0.00,0.00,0.00,0.00,N/A
1754846580,Aug 10 2025 - 5:23pm,complete,N/A,Olimpia Grudziądz,NKP Podhale,N/A,3,1.00,1.00,2.19,1.20,0,1,1,1,0,1,"","35",3,4,2,0,1,0,1,1,1,0,10,9,4,1,6,8,10,25,61,39,1.39,1.60,1.47,1.25,2.00,100,100,0,0,0,0,50,50,100,19.00,1.00,1.90,3.30,3.91,1.25,1.83,3.04,5.30,1.67,1.92,Stadion Miejski im. Bronisława Malinowskiego
1754847000,Aug 10 2025 - 5:30pm,complete,N/A,Zagłębie Sosnowiec,Unia Skierniewice,N/A,3,0.00,0.00,0.94,2.13,0,3,3,1,0,1,"","24,73,59",2,2,2,1,3,0,2,1,1,2,5,13,1,4,4,9,18,16,36,64,1.63,0.00,0.99,1.94,3.00,50,50,50,50,50,50,50,50,50,3.00,3.00,1.82,3.60,3.90,1.20,1.65,2.62,4.40,1.50,2.35,Stadion Ludowy
1755252000,Aug 15 2025 - 10:00am,complete,N/A,Jastrzębie,Sandecja Nowy Sącz,N/A,4,1.00,3.00,0.25,1.69,2,3,5,4,2,2,"2,41","15,35,60",5,6,3,0,4,0,1,2,0,4,13,14,4,4,9,10,13,12,48,52,1.74,1.87,1.81,1.84,3.00,100,100,50,50,0,0,100,50,100,10.00,9.00,3.45,3.25,2.02,1.30,1.92,3.30,6.50,1.75,1.92,N/A
1755255600,Aug 15 2025 - 11:00am,complete,N/A,Chojniczanka Chojnice,Podbeskidzie,N/A,4,3.00,0.00,1.27,1.44,0,1,1,0,0,0,"","68",5,1,5,1,5,0,2,4,1,4,9,10,3,4,6,6,14,15,51,49,1.99,1.09,1.15,1.20,5.00,100,100,100,50,50,50,100,100,100,16.00,1.00,2.25,3.20,2.75,1.27,1.88,3.00,5.54,1.81,2.05,Stadion Miejski Chojnice
1755270000,Aug 15 2025 - 3:00pm,complete,N/A,Rekord Bielsko-Biała W,Sokół Kleczew,N/A,4,1.00,1.00,1.38,0.93,2,1,3,2,2,0,"45'1,13","87",4,4,3,0,1,0,1,2,0,1,12,17,4,4,8,13,14,12,55,45,1.41,1.57,1.36,1.64,2.00,100,100,0,0,0,0,50,50,100,8.00,4.00,1.95,3.50,3.40,1.20,1.91,2.90,5.54,1.69,2.09,N/A
1755273600,Aug 15 2025 - 4:00pm,complete,N/A,Unia Skierniewice,Świt Skolwin,N/A,4,1.50,1.00,2.06,1.06,1,2,3,1,0,1,"68","42,73",8,2,0,0,2,0,0,0,0,2,25,4,9,2,16,2,9,14,70,30,1.38,0.00,2.82,0.52,3.50,100,100,100,50,0,75,100,25,100,6.00,5.50,1.95,3.45,3.00,1.25,1.85,2.97,5.75,1.66,2.04,N/A
1755273600,Aug 15 2025 - 4:00pm,complete,N/A,Resovia Rzeszów,Olimpia Grudziądz,N/A,4,1.00,3.00,1.47,1.47,1,1,2,2,1,1,"19","8",4,9,3,0,2,0,1,2,0,2,15,20,5,5,10,15,12,14,48,52,1.60,1.32,1.66,1.96,2.50,100,100,50,0,0,50,100,0,100,21.00,4.00,1.96,3.40,3.50,1.25,1.79,3.00,5.50,1.70,2.00,Stadion Resovia
1755352800,Aug 16 2025 - 2:00pm,complete,N/A,Śląsk Wrocław II,Zagłębie Sosnowiec,N/A,4,0.50,3.00,1.19,1.07,1,1,2,1,0,1,"71","34",4,2,3,0,1,0,1,2,0,1,17,10,4,3,13,7,19,15,64,36,1.68,2.89,1.58,1.01,2.75,100,100,75,0,0,50,50,50,100,17.50,5.00,2.29,3.25,2.35,1.22,1.75,2.90,5.25,1.65,2.10,Stadion OSRiR
1755424800,Aug 17 2025 - 10:00am,complete,8412,ŁKS Łódź II,Warta Poznań,N/A,4,3.00,0.33,1.00,1.80,0,0,0,0,0,0,"","",2,4,1,0,2,0,0,1,0,2,9,7,0,3,9,4,14,17,48,52,1.79,1.55,0.94,0.99,3.34,100,100,84,50,0,17,50,84,84,17.00,3.67,2.70,3.30,2.63,1.31,2.05,3.42,6.23,1.74,1.93,Stadion Miejski Widzewa Łódź
1755433800,Aug 17 2025 - 12:30pm,complete,N/A,NKP Podhale,Stal Stalowa Wola,N/A,4,3.00,1.00,2.13,1.07,1,1,2,1,0,1,"48","6",5,2,1,0,2,0,0,1,0,2,12,12,4,2,8,10,31,10,54,46,1.67,1.07,1.74,1.28,2.50,50,100,50,0,0,0,50,100,100,15.00,6.00,2.85,3.25,2.40,1.25,1.83,3.00,5.75,1.65,2.10,Stadion Miejski im. Józefa Piłsudskiego
1755451800,Aug 17 2025 - 5:30pm,complete,N/A,Kalisz,Hutnik Kraków,N/A,4,1.00,1.00,0.80,1.00,1,3,4,0,0,0,"60","58,78,85",2,5,1,0,4,0,0,1,1,3,13,16,6,11,7,5,11,21,48,52,1.38,1.62,1.57,2.14,2.00,100,100,0,0,0,0,0,100,100,9.00,7.00,2.18,3.25,2.92,1.30,1.95,3.14,5.75,1.79,2.00,Stadion OSRiR
1755874800,Aug 22 2025 - 3:00pm,complete,N/A,Sokół Kleczew,Resovia Rzeszów,N/A,5,1.50,3.00,1.25,1.06,2,2,4,1,1,0,"21,46","90,88",4,6,-1,-1,-1,-1,-1,-1,-1,-1,18,13,5,3,13,10,-1,-1,52,48,1.32,2.36,1.85,1.56,4.00,100,100,100,50,25,100,100,50,100,9.00,4.00,2.86,3.25,2.20,1.28,2.01,3.25,5.30,1.63,2.00,N/A
1755874800,Aug 22 2025 - 3:00pm,complete,N/A,Rekord Bielsko-Biała W,Warta Poznań,N/A,5,2.00,0.50,1.38,1.80,2,2,4,1,1,0,"35,84","86,90'6",2,10,5,0,0,0,1,4,0,0,9,20,4,6,5,14,14,14,41,59,1.38,1.41,1.21,2.33,2.25,88,88,50,0,0,38,88,25,75,10.00,4.25,2.42,3.30,2.60,1.26,1.78,2.97,5.54,1.66,2.10,N/A
1755882000,Aug 22 2025 - 5:00pm,complete,275,Stal Stalowa Wola,Unia Skierniewice,N/A,5,3.00,3.00,1.44,2.13,2,2,4,2,1,1,"64,35","40,71",5,9,2,1,3,0,1,2,2,1,12,20,2,5,10,15,9,23,44,56,2.16,1.94,1.23,2.05,3.50,25,75,75,25,25,25,100,75,75,10.50,5.00,1.85,3.50,3.55,1.22,1.71,2.63,4.50,1.61,2.10,N/A
1755949500,Aug 23 2025 - 11:45am,complete,N/A,NKP Podhale,Zagłębie Sosnowiec,N/A,5,2.00,2.00,2.13,1.07,1,1,2,2,1,1,"2","27",8,5,0,0,4,0,0,0,1,3,21,7,5,3,16,4,14,14,56,44,1.71,1.95,2.24,0.87,2.50,75,100,50,0,0,25,100,25,100,13.50,3.00,2.20,3.20,3.10,1.29,1.91,3.25,6.00,1.70,2.00,Stadion Miejski im. Józefa Piłsudskiego
1755957600,Aug 23 2025 - 2:00pm,complete,N/A,Hutnik Kraków,Sandecja Nowy Sącz,N/A,5,1.50,3.00,1.73,1.69,2,1,3,0,0,0,"77,50","75",5,3,2,0,2,0,1,1,1,1,16,13,4,5,12,8,21,14,46,54,1.31,1.85,1.57,1.45,4.50,100,100,100,100,50,75,100,75,100,11.50,4.00,2.78,3.35,2.42,1.20,1.80,2.84,5.14,1.60,2.24,N/A
1755963000,Aug 23 2025 - 3:30pm,complete,N/A,Świt Skolwin,Jastrzębie,N/A,5,0.50,0.00,1.60,0.25,3,1,4,2,2,0,"24,85,2","83",8,4,2,0,2,0,1,1,1,1,15,24,11,6,4,18,12,11,47,53,1.48,1.00,2.06,2.45,2.75,50,100,75,0,0,50,75,50,75,16.00,5.50,1.72,4.08,4.08,1.20,1.72,2.70,5.14,1.67,2.06,N/A
1755964800,Aug 23 2025 - 4:00pm,complete,N/A,Chojniczanka Chojnice,Kalisz,N/A,5,1.50,1.50,1.27,1.06,3,3,6,1,1,0,"8,62,62","49,53,90'2",8,2,2,0,2,0,1,1,1,1,13,13,3,5,10,8,12,12,51,49,1.57,1.31,1.44,1.45,2.00,25,50,50,0,0,0,50,50,75,16.00,5.00,1.55,4.00,4.40,1.20,1.78,2.90,5.25,1.80,1.91,Stadion Miejski Chojnice
1755964800,Aug 23 2025 - 4:00pm,complete,N/A,Podbeskidzie,ŁKS Łódź II,N/A,5,0.50,0.50,1.87,0.63,1,0,1,0,0,0,"87","",6,2,4,0,2,0,2,2,1,1,12,5,4,1,8,4,10,19,53,47,2.17,1.54,1.82,1.03,2.75,75,75,50,50,25,25,75,50,75,9.00,4.00,1.36,4.50,6.50,1.16,1.60,2.48,4.23,1.85,1.81,N/A
1756056600,Aug 24 2025 - 5:30pm,complete,N/A,Olimpia Grudziądz,Śląsk Wrocław II,N/A,5,0.50,1.00,2.19,2.00,3,2,5,2,2,0,"19,44,90'3","55,90'5",5,5,2,0,0,0,2,0,0,0,13,18,4,8,9,10,19,11,52,48,1.43,1.48,1.45,2.03,0.75,25,25,0,0,0,0,25,25,25,10.00,3.50,1.50,4.00,5.00,1.22,1.75,2.88,5.14,1.75,1.97,Stadion Miejski im. Bronisława Malinowskiego
1756483200,Aug 29 2025 - 4:00pm,complete,N/A,Resovia Rzeszów,NKP Podhale,N/A,6,1.00,2.00,1.47,1.20,1,1,2,0,0,0,"90'4","58",5,3,3,0,2,0,0,3,2,0,15,18,3,4,12,14,17,10,51,49,1.63,1.43,1.58,1.94,1.75,75,75,0,0,0,25,100,0,50,12.50,2.50,2.36,3.46,2.60,1.22,1.72,2.75,5.14,1.66,2.21,Stadion Resovia
1756489500,Aug 29 2025 - 5:45pm,complete,N/A,Unia Skierniewice,Rekord Bielsko-Biała W,N/A,6,1.00,1.50,2.06,1.31,5,1,6,2,2,0,"7,34,51,65,90'2","58",5,6,4,0,0,0,2,2,0,0,16,8,8,1,8,7,14,15,55,45,1.86,1.67,1.90,0.93,2.50,75,75,75,0,0,17,75,59,75,10.17,5.17,1.73,3.50,3.80,0.00,1.65,0.00,0.00,0.00,0.00,N/A
1756549800,Aug 30 2025 - 10:30am,complete,N/A,Podbeskidzie,Hutnik Kraków,N/A,6,1.33,2.00,1.87,1.00,3,3,6,4,2,2,"11,35,49","42,37,54",3,2,3,0,3,0,0,3,1,2,8,20,5,5,3,15,16,14,42,58,2.05,1.88,1.22,2.06,2.34,67,67,42,42,0,0,17,67,84,9.67,6.17,1.70,3.25,4.00,1.16,1.58,2.48,4.45,1.75,1.92,N/A
1756562400,Aug 30 2025 - 2:00pm,complete,N/A,Kalisz,ŁKS Łódź II,N/A,6,0.50,0.33,0.80,0.63,1,0,1,0,0,0,"77","",6,8,3,0,0,0,0,3,0,0,10,11,6,3,4,8,14,13,49,51,1.48,1.37,1.41,1.23,2.84,84,84,42,42,17,17,34,67,100,7.00,4.50,1.96,3.79,3.50,1.22,1.63,2.97,5.54,1.67,1.92,Stadion OSRiR
1756562400,Aug 30 2025 - 2:00pm,complete,N/A,Śląsk Wrocław II,Stal Stalowa Wola,N/A,6,0.67,1.00,1.19,1.07,3,2,5,4,2,2,"66,13,45'3","38,16",3,6,3,0,3,1,1,2,0,4,14,17,3,5,11,12,14,12,45,55,1.65,1.18,1.38,1.85,2.17,100,100,17,0,0,0,42,59,100,10.17,5.83,2.70,3.65,2.38,1.20,1.65,2.50,4.30,1.53,2.21,Stadion OSRiR
1756566000,Aug 30 2025 - 3:00pm,complete,N/A,Jastrzębie,Warta Poznań,N/A,6,0.50,0.60,0.25,1.80,1,1,2,1,1,0,"4","48",4,9,2,0,0,0,1,1,0,0,5,15,1,5,4,10,13,15,39,61,1.77,1.59,0.69,1.90,2.95,90,90,55,35,25,35,90,30,80,13.60,5.40,3.00,3.15,2.17,1.31,2.00,3.20,6.00,1.70,1.99,N/A
1756648800,Aug 31 2025 - 2:00pm,complete,N/A,Zagłębie Sosnowiec,Olimpia Grudziądz,N/A,6,0.00,2.00,0.94,1.47,3,3,6,3,1,2,"15,81,79","12,33,90'4",9,2,2,0,4,1,1,1,1,4,20,8,6,3,14,5,22,18,61,39,1.31,1.64,2.25,0.99,3.50,75,100,75,25,25,75,100,50,75,13.00,6.00,2.00,3.42,3.25,1.31,1.73,2.88,5.10,1.87,1.87,Stadion Ludowy
1756661400,Aug 31 2025 - 5:30pm,complete,N/A,Sandecja Nowy Sącz,Chojniczanka Chojnice,N/A,6,2.00,0.50,1.47,1.50,1,1,2,2,1,1,"22","23",4,6,3,0,3,0,0,3,1,2,13,10,2,1,11,9,13,12,59,41,1.63,2.03,1.54,1.25,2.75,75,75,50,50,0,25,75,25,75,14.00,4.50,2.28,3.18,2.78,1.20,1.88,3.08,5.30,1.66,2.07,Stadion im. Ojca Władysława Augustynka
